"ID","StudentID","Date","MealID","MessID","IsManualAttendance","ManualAttendanceLogID","CreatedTime"
"575854","4692","2025-01-30 12:49:42","2","30","0","0","2025-01-30 21:07:14"
"575853","5204","2025-01-30 12:49:39","2","30","0","0","2025-01-30 21:07:13"
"575852","4522","2025-01-30 12:46:43","2","30","0","0","2025-01-30 21:07:13"
"575851","4766","2025-01-30 12:43:41","2","30","0","0","2025-01-30 21:07:11"
"575850","5078","2025-01-30 12:43:37","2","30","0","0","2025-01-30 21:07:10"
"575849","5077","2025-01-30 12:42:39","2","30","0","0","2025-01-30 21:07:10"
"575848","5261","2025-01-30 12:42:37","2","30","0","0","2025-01-30 21:07:09"
"575847","5205","2025-01-30 12:42:27","2","30","0","0","2025-01-30 21:07:08"
"575846","5021","2025-01-30 12:40:35","2","30","0","0","2025-01-30 21:07:07"
"575845","4638","2025-01-30 12:40:32","2","30","0","0","2025-01-30 21:07:07"
"575844","4640","2025-01-30 12:40:25","2","30","0","0","2025-01-30 21:07:06"
"575843","5104","2025-01-30 12:40:05","2","30","0","0","2025-01-30 21:07:05"
"575842","5293","2025-01-30 12:40:02","2","30","0","0","2025-01-30 21:07:04"
"575841","4974","2025-01-30 12:39:27","2","30","0","0","2025-01-30 21:07:04"
"575840","5026","2025-01-30 12:38:53","2","30","0","0","2025-01-30 21:07:03"
"575839","4843","2025-01-30 12:38:48","2","30","0","0","2025-01-30 21:07:02"
"575838","4874","2025-01-30 12:38:46","2","30","0","0","2025-01-30 21:07:01"
"575837","4955","2025-01-30 12:38:41","2","30","0","0","2025-01-30 21:07:00"
"575836","4537","2025-01-30 12:36:54","2","30","0","0","2025-01-30 21:07:00"
"575835","4953","2025-01-30 12:36:47","2","30","0","0","2025-01-30 21:06:59"
"575834","4926","2025-01-30 12:35:44","2","30","0","0","2025-01-30 21:06:57"
"575833","4869","2025-01-30 12:35:40","2","30","0","0","2025-01-30 21:06:56"
"575832","4970","2025-01-30 12:31:59","2","30","0","0","2025-01-30 21:06:54"
"575831","5271","2025-01-30 12:31:52","2","30","0","0","2025-01-30 21:06:54"
"575830","5117","2025-01-30 12:31:48","2","30","0","0","2025-01-30 21:06:53"
"575829","4793","2025-01-30 12:31:40","2","30","0","0","2025-01-30 21:06:52"
"575828","4817","2025-01-30 12:30:41","2","30","0","0","2025-01-30 21:06:50"
"575827","5049","2025-01-30 12:30:36","2","30","0","0","2025-01-30 21:06:49"
"575826","4729","2025-01-30 12:30:30","2","30","0","0","2025-01-30 21:06:48"
"575825","4857","2025-01-30 12:30:26","2","30","0","0","2025-01-30 21:06:48"
"575824","4601","2025-01-30 12:30:18","2","30","0","0","2025-01-30 21:06:46"
"575823","4881","2025-01-30 12:29:37","2","30","0","0","2025-01-30 21:06:45"
"575822","5268","2025-01-30 12:28:00","2","30","0","0","2025-01-30 21:06:45"
"575821","5072","2025-01-30 12:27:27","2","30","0","0","2025-01-30 21:06:42"
"575820","4735","2025-01-30 12:27:01","2","30","0","0","2025-01-30 21:06:42"
"575819","2673","2025-01-30 12:26:58","2","30","0","0","2025-01-30 21:06:41"
"575818","2674","2025-01-30 12:26:55","2","30","0","0","2025-01-30 21:06:40"
"575817","4711","2025-01-30 12:26:24","2","30","0","0","2025-01-30 21:06:39"
"575816","4597","2025-01-30 12:26:19","2","30","0","0","2025-01-30 21:06:38"
"575815","4451","2025-01-30 12:26:15","2","30","0","0","2025-01-30 21:06:38"
"575814","4721","2025-01-30 12:26:04","2","30","0","0","2025-01-30 21:06:37"
"575813","4598","2025-01-30 12:25:58","2","30","0","0","2025-01-30 21:06:36"
"575812","4728","2025-01-30 12:25:55","2","30","0","0","2025-01-30 21:06:35"
"575811","5061","2025-01-30 12:25:51","2","30","0","0","2025-01-30 21:06:34"
"575810","4737","2025-01-30 12:25:46","2","30","0","0","2025-01-30 21:06:34"
"575809","4981","2025-01-30 12:25:43","2","30","0","0","2025-01-30 21:06:33"
"575808","4701","2025-01-30 12:25:39","2","30","0","0","2025-01-30 21:06:32"
"575807","4722","2025-01-30 12:25:11","2","30","0","0","2025-01-30 21:06:31"
"575806","4546","2025-01-30 12:24:50","2","30","0","0","2025-01-30 21:06:31"
"575805","4547","2025-01-30 12:24:46","2","30","0","0","2025-01-30 21:06:30"
"575804","4508","2025-01-30 12:24:13","2","30","0","0","2025-01-30 21:06:29"
"575803","5090","2025-01-30 12:23:48","2","30","0","0","2025-01-30 21:06:28"
"575802","5251","2025-01-30 12:23:45","2","30","0","0","2025-01-30 21:06:27"
"575801","5250","2025-01-30 12:23:41","2","30","0","0","2025-01-30 21:06:27"
"575800","5092","2025-01-30 12:23:31","2","30","0","0","2025-01-30 21:06:26"
"575799","4641","2025-01-30 12:23:26","2","30","0","0","2025-01-30 21:06:25"
"575798","4760","2025-01-30 12:23:19","2","30","0","0","2025-01-30 21:06:24"
"575797","4890","2025-01-30 12:23:16","2","30","0","0","2025-01-30 21:06:24"
"575796","4847","2025-01-30 12:23:10","2","30","0","0","2025-01-30 21:06:23"
"575795","5289","2025-01-30 12:23:07","2","30","0","0","2025-01-30 21:06:22"
"575794","5299","2025-01-30 12:23:04","2","30","0","0","2025-01-30 21:06:21"
"575793","5176","2025-01-30 12:22:51","2","30","0","0","2025-01-30 21:06:20"
"575792","4632","2025-01-30 12:21:34","2","30","0","0","2025-01-30 21:06:19"
"575791","5282","2025-01-30 12:20:42","2","30","0","0","2025-01-30 21:06:19"
"575790","4490","2025-01-30 12:20:29","2","30","0","0","2025-01-30 21:06:18"
"575789","4904","2025-01-30 12:19:34","2","30","0","0","2025-01-30 21:06:17"
"575788","5156","2025-01-30 12:19:23","2","30","0","0","2025-01-30 21:06:16"
"575787","4580","2025-01-30 12:18:59","2","30","0","0","2025-01-30 21:06:15"
"575786","4731","2025-01-30 12:18:32","2","30","0","0","2025-01-30 21:06:15"
"575785","4810","2025-01-30 12:18:28","2","30","0","0","2025-01-30 21:06:14"
"575784","4609","2025-01-30 12:16:53","2","30","0","0","2025-01-30 21:06:12"
"575783","4605","2025-01-30 12:16:12","2","30","0","0","2025-01-30 21:06:11"
"575782","4790","2025-01-30 12:14:26","2","30","0","0","2025-01-30 21:06:08"
"575781","4689","2025-01-30 12:14:18","2","30","0","0","2025-01-30 21:06:07"
"575780","4664","2025-01-30 12:14:13","2","30","0","0","2025-01-30 21:06:06"
"575779","5277","2025-01-30 12:14:09","2","30","0","0","2025-01-30 21:06:06"
"575778","5260","2025-01-30 12:13:56","2","30","0","0","2025-01-30 21:06:03"
"575777","4631","2025-01-30 12:13:21","2","30","0","0","2025-01-30 21:06:03"
"575776","4509","2025-01-30 12:12:59","2","30","0","0","2025-01-30 21:06:02"
"575775","4450","2025-01-30 12:12:39","2","30","0","0","2025-01-30 21:05:59"
"575774","4647","2025-01-30 12:12:36","2","30","0","0","2025-01-30 21:05:59"
"575773","4859","2025-01-30 12:12:27","2","30","0","0","2025-01-30 21:05:58"
"575772","5023","2025-01-30 12:12:21","2","30","0","0","2025-01-30 21:05:57"
"575771","4907","2025-01-30 12:12:12","2","30","0","0","2025-01-30 21:05:56"
"575770","4917","2025-01-30 12:12:05","2","30","0","0","2025-01-30 21:05:56"
"575769","4574","2025-01-30 12:12:01","2","30","0","0","2025-01-30 21:05:55"
"575768","4584","2025-01-30 12:11:56","2","30","0","0","2025-01-30 21:05:54"
"575767","5280","2025-01-30 12:11:50","2","30","0","0","2025-01-30 21:05:53"
"575766","4455","2025-01-30 12:11:40","2","30","0","0","2025-01-30 21:05:52"
"575765","4456","2025-01-30 12:11:37","2","30","0","0","2025-01-30 21:05:51"
"575764","4532","2025-01-30 12:11:33","2","30","0","0","2025-01-30 21:05:50"
"575763","5119","2025-01-30 12:10:27","2","30","0","0","2025-01-30 21:05:50"
"575762","4485","2025-01-30 12:10:04","2","30","0","0","2025-01-30 21:05:49"
"575761","5133","2025-01-30 12:09:54","2","30","0","0","2025-01-30 21:05:48"
"575760","4457","2025-01-30 12:09:51","2","30","0","0","2025-01-30 21:05:47"
"575759","5183","2025-01-30 12:09:17","2","30","0","0","2025-01-30 21:05:47"
"575758","4539","2025-01-30 12:09:12","2","30","0","0","2025-01-30 21:05:46"
"575757","4872","2025-01-30 12:09:02","2","30","0","0","2025-01-30 21:05:45"
"575756","4752","2025-01-30 12:08:57","2","30","0","0","2025-01-30 21:05:44"
"575755","4809","2025-01-30 12:08:54","2","30","0","0","2025-01-30 21:05:44"
"575754","5002","2025-01-30 12:08:34","2","30","0","0","2025-01-30 21:05:43"
"575753","4569","2025-01-30 12:08:09","2","30","0","0","2025-01-30 21:05:42"
"575752","4489","2025-01-30 12:06:23","2","30","0","0","2025-01-30 21:05:40"
"575751","5093","2025-01-30 12:06:19","2","30","0","0","2025-01-30 21:05:40"
"575750","5191","2025-01-30 12:06:10","2","30","0","0","2025-01-30 21:05:39"
"575749","4794","2025-01-30 12:05:55","2","30","0","0","2025-01-30 21:05:38"
"575748","4799","2025-01-30 12:05:44","2","30","0","0","2025-01-30 21:05:37"
"575747","5264","2025-01-30 12:05:38","2","30","0","0","2025-01-30 21:05:37"
"575746","4710","2025-01-30 12:05:35","2","30","0","0","2025-01-30 21:05:36"
"575745","4812","2025-01-30 12:05:27","2","30","0","0","2025-01-30 21:05:35"
"575744","4724","2025-01-30 12:04:47","2","30","0","0","2025-01-30 21:05:34"
"575743","5262","2025-01-30 12:04:39","2","30","0","0","2025-01-30 21:05:34"
"575742","4808","2025-01-30 12:04:32","2","30","0","0","2025-01-30 21:05:33"
"575741","4634","2025-01-30 12:03:20","2","30","0","0","2025-01-30 21:05:32"
"575740","4553","2025-01-30 12:03:14","2","30","0","0","2025-01-30 21:05:31"
"575739","4592","2025-01-30 12:03:10","2","30","0","0","2025-01-30 21:05:31"
"575738","4449","2025-01-30 12:01:21","2","30","0","0","2025-01-30 21:05:30"
"575737","4543","2025-01-30 12:01:01","2","30","0","0","2025-01-30 21:05:29"
"575736","5287","2025-01-30 12:00:55","2","30","0","0","2025-01-30 21:05:28"
"575735","5158","2025-01-30 12:00:19","2","30","0","0","2025-01-30 21:05:27"
"575734","5309","2025-01-30 11:59:17","2","30","0","0","2025-01-30 21:05:26"
"575733","4751","2025-01-30 11:59:01","2","30","0","0","2025-01-30 21:05:25"
"575732","4709","2025-01-30 11:58:56","2","30","0","0","2025-01-30 21:05:24"
"575731","4916","2025-01-30 11:58:47","2","30","0","0","2025-01-30 21:05:24"
"575730","4564","2025-01-30 11:58:44","2","30","0","0","2025-01-30 21:05:23"
"575729","5085","2025-01-30 11:58:37","2","30","0","0","2025-01-30 21:05:22"
"575728","4665","2025-01-30 11:58:23","2","30","0","0","2025-01-30 21:05:21"
"575727","5249","2025-01-30 11:58:05","2","30","0","0","2025-01-30 21:05:21"
"575726","5197","2025-01-30 11:57:16","2","30","0","0","2025-01-30 21:05:20"
"575725","4567","2025-01-30 11:57:08","2","30","0","0","2025-01-30 21:05:19"
"575724","4565","2025-01-30 11:57:04","2","30","0","0","2025-01-30 21:05:18"
"575723","4602","2025-01-30 11:57:00","2","30","0","0","2025-01-30 21:05:18"
"575722","4588","2025-01-30 11:56:53","2","30","0","0","2025-01-30 21:05:17"
"575721","4976","2025-01-30 11:56:40","2","30","0","0","2025-01-30 21:05:16"
"575720","4848","2025-01-30 11:56:35","2","30","0","0","2025-01-30 21:05:15"
"575719","4521","2025-01-30 11:56:28","2","30","0","0","2025-01-30 21:05:14"
"575718","4496","2025-01-30 11:56:23","2","30","0","0","2025-01-30 21:05:14"
"575717","4608","2025-01-30 11:56:18","2","30","0","0","2025-01-30 21:05:13"
"575716","4971","2025-01-30 11:56:09","2","30","0","0","2025-01-30 21:05:12"
"575715","5113","2025-01-30 11:56:00","2","30","0","0","2025-01-30 21:05:11"
"575714","4504","2025-01-30 11:55:47","2","30","0","0","2025-01-30 21:05:08"
"575713","4477","2025-01-30 11:55:37","2","30","0","0","2025-01-30 21:05:06"
"575712","4807","2025-01-30 11:55:22","2","30","0","0","2025-01-30 21:05:05"
"575711","4447","2025-01-30 11:55:14","2","30","0","0","2025-01-30 21:05:04"
"575710","4786","2025-01-30 11:55:06","2","30","0","0","2025-01-30 21:05:02"
"575709","4458","2025-01-30 11:54:30","2","30","0","0","2025-01-30 21:05:02"
"575708","4706","2025-01-30 11:54:15","2","30","0","0","2025-01-30 21:05:01"
"575707","4739","2025-01-30 11:54:08","2","30","0","0","2025-01-30 21:05:00"
"575706","4965","2025-01-30 11:53:46","2","30","0","0","2025-01-30 21:04:59"
"575705","5283","2025-01-30 11:53:43","2","30","0","0","2025-01-30 21:04:58"
"575704","4561","2025-01-30 11:52:19","2","30","0","0","2025-01-30 21:04:58"
"575703","4781","2025-01-30 11:51:25","2","30","0","0","2025-01-30 21:04:57"
"575702","4773","2025-01-30 11:51:21","2","30","0","0","2025-01-30 21:04:56"
"575701","4832","2025-01-30 11:51:18","2","30","0","0","2025-01-30 21:04:55"
"575700","5115","2025-01-30 11:51:09","2","30","0","0","2025-01-30 21:04:55"
"575699","4482","2025-01-30 11:50:39","2","30","0","0","2025-01-30 21:04:52"
"575698","4603","2025-01-30 11:50:30","2","30","0","0","2025-01-30 21:04:52"
"575697","4740","2025-01-30 11:49:54","2","30","0","0","2025-01-30 21:04:51"
"575696","4610","2025-01-30 11:47:45","2","30","0","0","2025-01-30 21:04:50"
"575695","4726","2025-01-30 11:46:14","2","30","0","0","2025-01-30 21:04:49"
"575694","4958","2025-01-30 11:46:00","2","30","0","0","2025-01-30 21:04:49"
"575693","5086","2025-01-30 11:45:56","2","30","0","0","2025-01-30 21:04:48"
"575692","5196","2025-01-30 11:45:51","2","30","0","0","2025-01-30 21:04:47"
"575691","5009","2025-01-30 11:45:47","2","30","0","0","2025-01-30 21:04:47"
"575690","4792","2025-01-30 11:45:43","2","30","0","0","2025-01-30 21:04:46"
"575689","4932","2025-01-30 11:44:13","2","30","0","0","2025-01-30 21:04:44"
"575688","4930","2025-01-30 11:44:07","2","30","0","0","2025-01-30 21:04:44"
"575687","4720","2025-01-30 11:43:58","2","30","0","0","2025-01-30 21:04:43"
"575686","4776","2025-01-30 11:43:53","2","30","0","0","2025-01-30 21:04:42"
"575685","5162","2025-01-30 11:43:49","2","30","0","0","2025-01-30 21:04:41"
"575684","4774","2025-01-30 11:43:46","2","30","0","0","2025-01-30 21:04:41"
"575683","4593","2025-01-30 11:42:30","2","30","0","0","2025-01-30 21:04:40"
"575682","4819","2025-01-30 11:42:26","2","30","0","0","2025-01-30 21:04:39"
"575681","4497","2025-01-30 11:42:22","2","30","0","0","2025-01-30 21:04:38"
"575680","4933","2025-01-30 11:41:54","2","30","0","0","2025-01-30 21:04:37"
"575679","5105","2025-01-30 11:41:46","2","30","0","0","2025-01-30 21:04:36"
"575678","5165","2025-01-30 11:41:21","2","30","0","0","2025-01-30 21:04:36"
"575677","4750","2025-01-30 11:41:15","2","30","0","0","2025-01-30 21:04:35"
"575676","5228","2025-01-30 11:41:11","2","30","0","0","2025-01-30 21:04:34"
"575675","4826","2025-01-30 11:40:13","2","30","0","0","2025-01-30 21:04:33"
"575674","4804","2025-01-30 11:40:11","2","30","0","0","2025-01-30 21:04:32"
"575673","4889","2025-01-30 11:40:08","2","30","0","0","2025-01-30 21:04:32"
"575672","4913","2025-01-30 11:40:01","2","30","0","0","2025-01-30 21:04:31"
"575671","4780","2025-01-30 11:39:21","2","30","0","0","2025-01-30 21:04:29"
"575670","5053","2025-01-30 11:37:32","2","30","0","0","2025-01-30 21:04:29"
"575669","4861","2025-01-30 11:37:17","2","30","0","0","2025-01-30 21:04:28"
"575668","4967","2025-01-30 11:37:14","2","30","0","0","2025-01-30 21:04:27"
"575667","5214","2025-01-30 11:36:57","2","30","0","0","2025-01-30 21:04:26"
"575666","5234","2025-01-30 11:36:55","2","30","0","0","2025-01-30 21:04:25"
"575665","4759","2025-01-30 11:36:36","2","30","0","0","2025-01-30 21:04:25"
"575664","4758","2025-01-30 11:36:29","2","30","0","0","2025-01-30 21:04:24"
"575663","4743","2025-01-30 11:36:11","2","30","0","0","2025-01-30 21:04:23"
"575662","4448","2025-01-30 11:36:03","2","30","0","0","2025-01-30 21:04:22"
"575661","4675","2025-01-30 11:36:00","2","30","0","0","2025-01-30 21:04:22"
"575660","4805","2025-01-30 11:35:55","2","30","0","0","2025-01-30 21:04:21"
"575659","4798","2025-01-30 11:35:49","2","30","0","0","2025-01-30 21:04:20"
"575658","4777","2025-01-30 11:35:46","2","30","0","0","2025-01-30 21:04:19"
"575657","4748","2025-01-30 11:35:28","2","30","0","0","2025-01-30 21:04:19"
"575656","4787","2025-01-30 11:35:03","2","30","0","0","2025-01-30 21:04:18"
"575655","4635","2025-01-30 11:34:34","2","30","0","0","2025-01-30 21:04:17"
"575654","4465","2025-01-30 11:34:31","2","30","0","0","2025-01-30 21:04:16"
"575653","5242","2025-01-30 11:34:26","2","30","0","0","2025-01-30 21:04:15"
"575652","5102","2025-01-30 11:34:22","2","30","0","0","2025-01-30 21:04:15"
"575651","4644","2025-01-30 11:34:12","2","30","0","0","2025-01-30 21:04:14"
"575650","5145","2025-01-30 11:34:07","2","30","0","0","2025-01-30 21:04:13"
"575649","4500","2025-01-30 11:34:03","2","30","0","0","2025-01-30 21:04:13"
"575648","4499","2025-01-30 11:33:59","2","30","0","0","2025-01-30 21:04:12"
"575647","4921","2025-01-30 11:33:55","2","30","0","0","2025-01-30 21:04:11"
"575646","4880","2025-01-30 11:33:52","2","30","0","0","2025-01-30 21:04:10"
"575645","4920","2025-01-30 11:33:42","2","30","0","0","2025-01-30 21:04:10"
"575644","4855","2025-01-30 11:33:39","2","30","0","0","2025-01-30 21:04:09"
"575643","4464","2025-01-30 11:32:52","2","30","0","0","2025-01-30 21:04:08"
"575642","4618","2025-01-30 11:32:22","2","30","0","0","2025-01-30 21:04:07"
"575641","5279","2025-01-30 11:32:03","2","30","0","0","2025-01-30 21:04:07"
"575640","4966","2025-01-30 11:30:51","2","30","0","0","2025-01-30 21:04:06"
"575639","4877","2025-01-30 11:30:48","2","30","0","0","2025-01-30 21:04:05"
"575638","5091","2025-01-30 11:30:20","2","30","0","0","2025-01-30 21:04:04"
"575637","4467","2025-01-30 11:29:16","2","30","0","0","2025-01-30 21:04:04"
"575636","4891","2025-01-30 11:29:00","2","30","0","0","2025-01-30 21:04:03"
"575635","4725","2025-01-30 11:28:57","2","30","0","0","2025-01-30 21:04:02"
"575634","5031","2025-01-30 11:27:19","2","30","0","0","2025-01-30 21:04:01"
"575633","4659","2025-01-30 11:25:44","2","30","0","0","2025-01-30 21:04:00"
"575632","4549","2025-01-30 11:25:07","2","30","0","0","2025-01-30 21:03:59"
"575631","4516","2025-01-30 11:25:01","2","30","0","0","2025-01-30 21:03:58"
"575630","4491","2025-01-30 11:24:10","2","30","0","0","2025-01-30 21:03:58"
"575629","4493","2025-01-30 11:24:07","2","30","0","0","2025-01-30 21:03:57"
"575628","5047","2025-01-30 11:23:36","2","30","0","0","2025-01-30 21:03:56"
"575627","4765","2025-01-30 11:23:33","2","30","0","0","2025-01-30 21:03:55"
"575626","4466","2025-01-30 11:23:14","2","30","0","0","2025-01-30 21:03:54"
"575625","5266","2025-01-30 11:22:31","2","30","0","0","2025-01-30 21:03:53"
"575624","4444","2025-01-30 11:19:51","2","30","0","0","2025-01-30 21:03:51"
"575623","4483","2025-01-30 11:19:11","2","30","0","0","2025-01-30 21:03:49"
"575622","4481","2025-01-30 11:18:26","2","30","0","0","2025-01-30 21:03:49"
"575621","5202","2025-01-30 11:18:23","2","30","0","0","2025-01-30 21:03:48"
"575620","4480","2025-01-30 11:18:14","2","30","0","0","2025-01-30 21:03:47"
"575619","5212","2025-01-30 11:17:48","2","30","0","0","2025-01-30 21:03:46"
"575618","5232","2025-01-30 11:17:23","2","30","0","0","2025-01-30 21:03:46"
"575617","5235","2025-01-30 11:17:19","2","30","0","0","2025-01-30 21:03:45"
"575616","4902","2025-01-30 11:16:46","2","30","0","0","2025-01-30 21:03:44"
"575615","4579","2025-01-30 11:15:39","2","30","0","0","2025-01-30 21:03:43"
"575614","4551","2025-01-30 11:14:58","2","30","0","0","2025-01-30 21:03:43"
"575613","4560","2025-01-30 11:14:02","2","30","0","0","2025-01-30 21:03:42"
"575612","4562","2025-01-30 11:13:56","2","30","0","0","2025-01-30 21:03:41"
"575611","305","2025-01-30 11:11:51","2","30","0","0","2025-01-30 21:03:40"
"575610","4589","2025-01-30 11:11:36","2","30","0","0","2025-01-30 21:03:38"
"575609","5230","2025-01-30 11:10:57","2","30","0","0","2025-01-30 21:03:36"
"575608","4950","2025-01-30 11:10:46","2","30","0","0","2025-01-30 21:03:35"
"575607","4540","2025-01-30 11:09:07","2","30","0","0","2025-01-30 21:03:35"
"575606","4707","2025-01-30 11:08:45","2","30","0","0","2025-01-30 21:03:34"
"575605","4577","2025-01-30 11:06:29","2","30","0","0","2025-01-30 21:03:33"
"575604","4533","2025-01-30 11:05:41","2","30","0","0","2025-01-30 21:03:32"
"575603","4845","2025-01-30 11:04:25","2","30","0","0","2025-01-30 21:03:32"
"575602","5017","2025-01-30 11:03:58","2","30","0","0","2025-01-30 21:03:31"
"575601","4514","2025-01-30 11:01:31","2","30","0","0","2025-01-30 21:03:30"
"575600","4531","2025-01-30 10:59:09","2","30","0","0","2025-01-30 21:03:29"
"575599","5185","2025-01-30 10:58:40","2","30","0","0","2025-01-30 21:03:28"
"575598","4978","2025-01-30 10:58:27","2","30","0","0","2025-01-30 21:03:28"
"575597","4576","2025-01-30 10:58:10","2","30","0","0","2025-01-30 21:03:27"
"575596","4575","2025-01-30 10:58:04","2","30","0","0","2025-01-30 21:03:26"
"575595","4515","2025-01-30 10:56:17","2","30","0","0","2025-01-30 21:03:25"
"575594","4511","2025-01-30 10:56:09","2","30","0","0","2025-01-30 21:03:25"
"575593","4512","2025-01-30 10:56:05","2","30","0","0","2025-01-30 21:03:24"
"575592","4730","2025-01-30 10:55:52","2","30","0","0","2025-01-30 21:03:23"
"575591","4957","2025-01-30 10:55:43","2","30","0","0","2025-01-30 21:03:22"
"575590","5109","2025-01-30 10:55:40","2","30","0","0","2025-01-30 21:03:22"
"575589","5178","2025-01-30 10:55:37","2","30","0","0","2025-01-30 21:03:21"
"575588","4513","2025-01-30 10:55:33","2","30","0","0","2025-01-30 21:03:20"
"575587","4830","2025-01-30 10:55:01","2","30","0","0","2025-01-30 21:03:19"
"575586","5217","2025-01-30 10:52:23","2","30","0","0","2025-01-30 21:03:17"
"575585","5107","2025-01-30 10:52:14","2","30","0","0","2025-01-30 21:03:17"
"575584","4944","2025-01-30 10:51:48","2","30","0","0","2025-01-30 21:03:16"
"575583","4884","2025-01-30 10:49:14","2","30","0","0","2025-01-30 21:03:15"
"575582","5253","2025-01-30 10:48:38","2","30","0","0","2025-01-30 21:03:14"
"575581","4471","2025-01-30 10:47:06","2","30","0","0","2025-01-30 21:03:14"
"575580","4831","2025-01-30 10:47:02","2","30","0","0","2025-01-30 21:03:13"
"575579","4865","2025-01-30 10:46:54","2","30","0","0","2025-01-30 21:03:12"
"575578","4882","2025-01-30 10:46:50","2","30","0","0","2025-01-30 21:03:12"
"575577","5112","2025-01-30 10:46:46","2","30","0","0","2025-01-30 21:03:10"
"575576","4476","2025-01-30 10:46:32","2","30","0","0","2025-01-30 21:03:10"
"575575","4538","2025-01-30 10:43:47","2","30","0","0","2025-01-30 21:03:08"
"575574","4870","2025-01-30 10:40:22","2","30","0","0","2025-01-30 21:03:06"
"575573","4446","2025-01-30 10:39:57","2","30","0","0","2025-01-30 21:03:06"
"575572","4459","2025-01-30 10:39:54","2","30","0","0","2025-01-30 21:03:05"
"575571","4463","2025-01-30 10:39:41","2","30","0","0","2025-01-30 21:03:04"
"575570","4520","2025-01-30 10:39:35","2","30","0","0","2025-01-30 21:03:03"
"575569","4951","2025-01-30 10:39:10","2","30","0","0","2025-01-30 21:03:03"
"575568","4691","2025-01-30 10:39:07","2","30","0","0","2025-01-30 21:03:02"
"575567","4779","2025-01-30 10:38:48","2","30","0","0","2025-01-30 21:03:01"
"575566","5084","2025-01-30 10:38:44","2","30","0","0","2025-01-30 21:03:00"
"575565","4816","2025-01-30 10:38:36","2","30","0","0","2025-01-30 21:03:00"
"575564","5083","2025-01-30 10:38:32","2","30","0","0","2025-01-30 21:02:59"
"575563","5155","2025-01-30 10:38:27","2","30","0","0","2025-01-30 21:02:58"
"575562","4548","2025-01-30 10:37:47","2","30","0","0","2025-01-30 21:02:57"
"575561","4518","2025-01-30 10:37:42","2","30","0","0","2025-01-30 21:02:57"
"575560","4519","2025-01-30 10:37:38","2","30","0","0","2025-01-30 21:02:56"
"575559","4517","2025-01-30 10:37:37","2","30","0","0","2025-01-30 21:02:55"
"575558","4661","2025-01-30 10:36:34","2","30","0","0","2025-01-30 21:02:54"
"575557","4645","2025-01-30 10:36:30","2","30","0","0","2025-01-30 21:02:53"
"575556","4660","2025-01-30 10:34:26","2","30","0","0","2025-01-30 21:02:53"
"575555","4651","2025-01-30 10:34:21","2","30","0","0","2025-01-30 21:02:52"
"575554","4655","2025-01-30 10:31:10","2","30","0","0","2025-01-30 21:02:51"
"575553","4662","2025-01-30 10:30:45","2","30","0","0","2025-01-30 21:02:50"
"575552","4672","2025-01-30 10:30:34","2","30","0","0","2025-01-30 21:02:49"
"575551","4639","2025-01-30 10:30:29","2","30","0","0","2025-01-30 21:02:49"
"575550","5187","2025-01-30 10:29:57","2","30","0","0","2025-01-30 21:02:48"
"575549","4954","2025-01-30 10:27:24","2","30","0","0","2025-01-30 21:02:47"
"575548","4700","2025-01-30 10:27:19","2","30","0","0","2025-01-30 21:02:46"
"575547","4627","2025-01-30 10:20:46","2","30","0","0","2025-01-30 21:02:45"
"575546","5208","2025-01-30 10:20:10","2","30","0","0","2025-01-30 21:02:44"
"575545","4908","2025-01-30 10:19:29","2","30","0","0","2025-01-30 21:02:44"
"575544","4927","2025-01-30 10:19:02","2","30","0","0","2025-01-30 21:02:43"
"575543","4906","2025-01-30 10:18:57","2","30","0","0","2025-01-30 21:02:42"
"575542","4911","2025-01-30 10:18:52","2","30","0","0","2025-01-30 21:02:41"
"575541","5050","2025-01-30 10:17:44","2","30","0","0","2025-01-30 21:02:41"
"575540","5288","2025-01-30 10:17:40","2","30","0","0","2025-01-30 21:02:40"
"575539","4949","2025-01-30 10:17:30","2","30","0","0","2025-01-30 21:02:39"
"575538","4923","2025-01-30 10:14:54","2","30","0","0","2025-01-30 21:02:38"
"575537","4755","2025-01-30 10:14:51","2","30","0","0","2025-01-30 21:02:38"
"575536","4678","2025-01-30 10:14:42","2","30","0","0","2025-01-30 21:02:37"
"575535","4979","2025-01-30 10:14:24","2","30","0","0","2025-01-30 21:02:36"
"575534","5097","2025-01-30 10:12:54","2","30","0","0","2025-01-30 21:02:35"
"575533","4614","2025-01-30 10:12:35","2","30","0","0","2025-01-30 21:02:35"
"575532","5284","2025-01-30 10:10:12","2","30","0","0","2025-01-30 21:02:34"
"575531","4834","2025-01-30 10:10:07","2","30","0","0","2025-01-30 21:02:33"
"575530","4968","2025-01-30 10:10:02","2","30","0","0","2025-01-30 21:02:32"
"575529","4892","2025-01-30 10:09:57","2","30","0","0","2025-01-30 21:02:32"
"575528","4630","2025-01-30 10:09:53","2","30","0","0","2025-01-30 21:02:31"
"575527","5052","2025-01-30 10:09:32","2","30","0","0","2025-01-30 21:02:30"
"575526","4526","2025-01-30 10:09:28","2","30","0","0","2025-01-30 21:02:29"
"575525","4670","2025-01-30 10:09:23","2","30","0","0","2025-01-30 21:02:29"
"575524","4995","2025-01-30 10:09:15","2","30","0","0","2025-01-30 21:02:28"
"575523","4636","2025-01-30 10:09:11","2","30","0","0","2025-01-30 21:02:27"
